Row ID,Order ID,Order Date,Date Key,Contact Name,Country,City,Region,Subregion,Customer,Customer ID,Industry,Segment,Product,License,Sales,Quantity,Discount,Profit,Account,Category,Eexpenses ,Budget
4935,EMEA-2021-106978,9/28/2021,20210928,Pippa Brown,Russia,St Petersburg,EMEA,EU-EAST,Volkswagen,1046,Manufacturing,SMB,Storage,1WG2RO0U1V,4.512,3,0.2,0.846,IT,Expense,0.183613987,0.757326331
4936,EMEA-2021-155124,3/15/2021,20210315,Jack Ince,Turkey,Bursa,EMEA,MEA,Sprint Nextel,1081,Communications,Strategic,Site Analytics,3WJ2799V20,16.776,3,0.2,1.6776,IT,Expense,0.68269243,2.815803752
4937,EMEA-2023-150931,1/7/2023,20230107,Rose Dyer,Portugal,Porto,EMEA,EU-WEST,Apple,1008,Tech,Enterprise,ContactMatcher,1KKFTWYQ7Q,33.74,7,0,15.5204,IT,Expense,1.373035443,5.663162768
4938,AMER-2020-157147,1/14/2020,20200114,Alan White,United States,Los Angeles,AMER,NAMER,Amazon,1004,Tech,SMB,Marketing Suite - Gold,09IKCJITP5,1325.85,5,0,238.653,IT,Revenue,53.95492124,222.540141
4939,AMER-2020-157147,1/14/2020,20200114,Alan White,United States,Los Angeles,AMER,NAMER,Amazon,1004,Tech,SMB,Marketing Suite,KTKCLYH9LD,333.999,3,0.15,3.9294,IT,Expense,13.59195214,56.06077953
4940,AMER-2020-157147,1/14/2020,20200114,Alan White,United States,Los Angeles,AMER,NAMER,Amazon,1004,Tech,SMB,ChatBot Plugin,275E3721OX,19.9,5,0,6.567,IT,Expense,0.809822327,3.340158242
4941,APJ-2021-156482,2/6/2021,20210206,Joe Lee,Philippines,Manila,APJ,APAC,Allianz,1080,Finance,SMB,FinanceHub,8Y5NLWAI9U,1268.82,9,0,266.4522,IT,Revenue,51.63410881,212.9678181
4942,APJ-2021-156482,2/6/2021,20210206,Joe Lee,Philippines,Manila,APJ,APAC,Allianz,1080,Finance,SMB,Marketing Suite,Z0NQRUYQ6V,283.92,4,0,82.3368,IT,Expense,11.5540078,47.65516221
4943,APJ-2021-156482,2/6/2021,20210206,Joe Lee,Philippines,Manila,APJ,APAC,Allianz,1080,Finance,SMB,ChatBot Plugin,EDAUQREDNM,5.68,2,0,1.7608,IT,Expense,0.231145267,0.9533718
4944,APJ-2023-106782,12/22/2023,20231222,Ryan Ellison,India,Mumbai,APJ,IND,Coca-Cola,1021,Consumer Products,SMB,Marketing Suite - Gold,TV7ISOKXEH,375.34,1,0,18.767,IT,Expense,15.27430715,62.99974847
4945,AMER-2022-151372,9/6/2022,20220906,Rebecca Wilson,United States,Lakewood,AMER,NAMER,Morgan Stanley,1068,Finance,SMB,Support,L7VAVVMFKF,96.08,2,0,46.1184,IT,Expense,3.909936141,16.12675396
4946,AMER-2022-151372,9/6/2022,20220906,Rebecca Wilson,United States,Lakewood,AMER,NAMER,Morgan Stanley,1068,Finance,SMB,ContactMatcher,3639VK5UI0,11.68,2,0.2,3.942,IT,Expense,0.475312803,1.960454687
4947,AMER-2022-151372,9/6/2022,20220906,Rebecca Wilson,United States,Lakewood,AMER,NAMER,Morgan Stanley,1068,Finance,SMB,Storage,LAZ6TIE8CK,4.36,2,0,1.7876,IT,Expense,0.177428409,0.731813565
4948,AMER-2020-102085,10/4/2020,20201004,Joanne Hemmings,Canada,Toronto,AMER,NAMER,Walmart,1096,Retail,SMB,FinanceHub,SGMJWOXHE4,29.24,4,0,13.7428,IT,Expense,1.189909791,4.907850603
4949,AMER-2023-107125,11/28/2023,20231128,Zoe Ferguson,United States,New York City,AMER,NAMER,Cigna,1038,Healthcare,SMB,ContactMatcher,WO2C523KI8,117.488,7,0.2,41.1208,IT,Expense,4.781125909,19.72002571
4950,AMER-2023-107125,11/28/2023,20231128,Zoe Ferguson,United States,New York City,AMER,NAMER,Cigna,1038,Healthcare,SMB,SaaS Connector Pack,43VL9RO17Z,18.84,3,0,6.0288,IT,Expense,0.766686063,3.162240265
4951,EMEA-2022-125815,10/29/2022,20221029,Jonathan Grant,United Kingdom,London,EMEA,UKIR,Sysco,1084,Consumer Products,SMB,ChatBot Plugin,MTT8MG2O4F,12.42,3,0,5.2164,IT,Expense,0.505426799,2.084661576
4952,AMER-2021-144190,6/9/2021,20210609,Carl Langdon,Brazil,São Paulo,AMER,LATAM,Itochu,1032,Finance,SMB,Support,3IW13P3XW3,12.96,2,0,6.2208,IT,Expense,0.527401877,2.175299036
4953,AMER-2023-117926,12/9/2023,20231209,Joseph Forsyth,United States,Los Angeles,AMER,NAMER,Trafigura Group,1100,Finance,Strategic,OneView,5HAPUHLY5L,69.48,1,0,20.844,IT,Expense,2.827460065,11.66201983
4954,EMEA-2021-153906,3/16/2021,20210316,Irene Smith,United Kingdom,London,EMEA,UKIR,Toyota Motor,1087,Manufacturing,Strategic,Site Analytics,PW4Z4MZ8D1,85.9,2,0,2.577,IT,Expense,3.495665222,14.41807
4955,EMEA-2020-160262,6/9/2020,20200609,Dylan Terry,Israel,Tel Aviv,EMEA,EU-EAST,HSBC Holdings,1070,Finance,Strategic,ChatBot Plugin,985R9X9VGI,18.06,7,0,4.6956,IT,Expense,0.734944283,3.03131949
4956,EMEA-2020-160262,6/9/2020,20200609,Dylan Terry,Israel,Tel Aviv,EMEA,EU-EAST,HSBC Holdings,1070,Finance,Strategic,Support,7M5HW5KVCN,79.14,3,0,36.4044,IT,Expense,3.220569798,13.28342328
4957,EMEA-2020-160262,6/9/2020,20200609,Dylan Terry,Israel,Tel Aviv,EMEA,EU-EAST,HSBC Holdings,1070,Finance,Strategic,SaaS Connector Pack,7F2ZT1KZNY,37.4,2,0,14.212,IT,Expense,1.52197764,6.277483329
4958,APJ-2021-127607,3/20/2021,20210320,Joanne Walsh,Japan,Kyoto,APJ,JAPN,Lowes,1060,Retail,SMB,ContactMatcher,3XSPEAPFJ3,2.512,2,0.8,-4.396,Marketing,Expense,0.102224808,0.421632035
4959,APJ-2021-127607,3/20/2021,20210320,Joanne Walsh,Japan,Kyoto,APJ,JAPN,Lowes,1060,Retail,SMB,Storage,Z6ANFA3FU7,18.864,9,0.2,6.1308,IT,Expense,0.767662733,3.166268597
4960,AMER-2022-166226,11/19/2022,20221119,Liam Russell,United States,New York City,AMER,NAMER,Boeing,1014,Manufacturing,Enterprise,Site Analytics,7RBLD1ZR8E,61.192,1,0.2,6.1192,IT,Expense,2.490183309,10.27090267
4961,AMER-2022-166226,11/19/2022,20221119,Liam Russell,United States,New York City,AMER,NAMER,Boeing,1014,Manufacturing,Enterprise,OneView,FVTY0YNP7L,67.84,1,0,18.3168,IT,Expense,2.760720939,11.38675051
4962,AMER-2020-156587,3/7/2020,20200307,Ryan Johnston,Canada,Toronto,AMER,NAMER,Allstate,1003,Finance,SMB,FinanceHub,YQB0N0TL4L,48.712,1,0.2,5.4801,IT,Expense,1.982314834,8.176170266
4963,AMER-2020-156587,3/7/2020,20200307,Ryan Johnston,Canada,Toronto,AMER,NAMER,Allstate,1003,Finance,SMB,ChatBot Plugin,T61KCTNUNV,17.94,3,0,4.6644,IT,Expense,0.730060932,3.011177832
4964,AMER-2020-156587,3/7/2020,20200307,Ryan Johnston,Canada,Toronto,AMER,NAMER,Allstate,1003,Finance,SMB,Marketing Suite - Gold,DY72OE0E53,242.94,3,0,4.8588,IT,Expense,9.886343527,40.7767861
4965,EMEA-2022-141180,5/16/2022,20220516,Brian Dickens,Germany,Stuttgart,EMEA,EU-WEST,Siemens,1043,Manufacturing,SMB,ContactMatcher,XRVL98ZU2U,7.764,4,0.7,-5.176,Marketing,Expense,0.315952791,1.303165256
4966,EMEA-2021-109708,5/25/2021,20210525,Irene Graham,South Africa,Johannesburg,EMEA,MEA,Sony,1028,Tech,Strategic,Site Analytics,9674INA8ZN,467.04,4,0.2,58.38,IT,Expense,19.00600099,78.39133193
4967,EMEA-2021-122406,8/2/2021,20210802,Edward Hardacre,Norway,Oslo,EMEA,NOR,Trafigura Group,1100,Finance,Enterprise,Site Analytics,8WPOAAJ87V,128.85,3,0,3.8655,IT,Expense,5.243497833,21.627105
4968,EMEA-2021-122406,8/2/2021,20210802,Edward Hardacre,Norway,Oslo,EMEA,NOR,Trafigura Group,1100,Finance,Enterprise,Support,0QDGP61876,8.4,2,0,4.116,IT,Expense,0.34183455,1.409916042
4969,EMEA-2021-122406,8/2/2021,20210802,Edward Hardacre,Norway,Oslo,EMEA,NOR,Trafigura Group,1100,Finance,Enterprise,Data Smasher,61AFVVOLYD,199.98,2,0,83.9916,IT,Expense,8.13810397,33.56607262
4970,EMEA-2021-122406,8/2/2021,20210802,Edward Hardacre,Norway,Oslo,EMEA,NOR,Trafigura Group,1100,Finance,Enterprise,FinanceHub,NQNKIQVE0M,110.98,1,0,15.5372,IT,Expense,4.516285522,18.62767647
4971,EMEA-2022-153815,11/7/2022,20221107,Lillian Hodges,Germany,Berlin,EMEA,EU-WEST,Merck,1064,Healthcare,Strategic,FinanceHub,2TFJBOEFNA,207.984,2,0.2,-28.5978,Operations,Expense,8.463823463,34.9095212
4972,EMEA-2022-153815,11/7/2022,20221107,Lillian Hodges,Germany,Berlin,EMEA,EU-WEST,Merck,1064,Healthcare,Strategic,Support,4AXAF0E1RD,36.112,2,0.2,12.6392,IT,Expense,1.469563009,6.061296203
4973,EMEA-2022-153815,11/7/2022,20221107,Lillian Hodges,Germany,Berlin,EMEA,EU-WEST,Merck,1064,Healthcare,Strategic,SaaS Connector Pack,KJO7T15GD7,35.568,2,0.2,5.7798,IT,Expense,1.447425153,5.969987354
4974,EMEA-2022-153815,11/7/2022,20221107,Lillian Hodges,Germany,Berlin,EMEA,EU-WEST,Merck,1064,Healthcare,Strategic,Support,4WSDB0DUMP,88.768,2,0.2,31.0688,IT,Expense,3.612377304,14.89945562
4975,AMER-2022-164896,11/8/2022,20221108,Wanda Hardacre,United States,Richmond,AMER,NAMER,Costco Wholesale,1025,Retail,Enterprise,Support,M5LI1A69NI,12.9,2,0,6.321,IT,Expense,0.524960202,2.165228207
4976,EMEA-2021-142202,9/18/2021,20210918,Sue Wilson,Germany,Berlin,EMEA,EU-WEST,Walmart,1096,Retail,Strategic,Data Smasher,DKPRYDCJ7W,717.12,9,0.2,152.388,IT,Revenue,29.18290389,120.3665467
4977,EMEA-2021-165050,12/7/2021,20211207,Joanne Robertson,United Kingdom,London,EMEA,UKIR,Ford Motor,1009,Manufacturing,SMB,ContactMatcher,KGRUCMZ01D,21.36,5,0.2,7.209,IT,Expense,0.869236428,3.585215078
4978,EMEA-2021-165050,12/7/2021,20211207,Joanne Robertson,United Kingdom,London,EMEA,UKIR,Ford Motor,1009,Manufacturing,SMB,ContactMatcher,RJA7TC8DTS,6.688,2,0.2,2.3408,IT,Expense,0.272165413,1.122561725
4979,EMEA-2021-165050,12/7/2021,20211207,Joanne Robertson,United Kingdom,London,EMEA,UKIR,Ford Motor,1009,Manufacturing,SMB,Site Analytics,CMW93CDRJO,773.94,6,0,224.4426,IT,Revenue,31.49517045,129.9036216
4980,APJ-2022-131114,12/10/2022,20221210,Connor McDonald,Australia,Sydney,APJ,ANZ,Chevron,1017,Energy,Strategic,Support,4VLMXW6TPT,20.568,3,0.2,1.5426,IT,Expense,0.837006313,3.452280137
4981,APJ-2022-131114,12/10/2022,20221210,Connor McDonald,Australia,Sydney,APJ,ANZ,Chevron,1017,Energy,Strategic,OneView,N12L1PVIK5,4.356,2,0.8,-11.7612,Marketing,Expense,0.177265631,0.731142176
4982,APJ-2022-131114,12/10/2022,20221210,Connor McDonald,Australia,Sydney,APJ,ANZ,Chevron,1017,Energy,Strategic,Data Smasher,U5HLL38QOQ,19.04,4,0.2,-1.428,Operations,Expense,0.77482498,3.195809695
4983,AMER-2020-160066,11/16/2020,20201116,Diana Taylor,United States,Henderson,AMER,NAMER,Kroger,1057,Retail,Strategic,FinanceHub,DBLSFYGH40,5.22,2,0,2.4012,IT,Expense,0.212425756,0.876162112
4984,AMER-2022-109925,11/7/2022,20221107,Adrian Abraham,United States,Seattle,AMER,NAMER,Microsoft,1066,Tech,SMB,Marketing Suite - Gold,7XV5MUK85Z,84.84,3,0,22.9068,IT,Expense,3.452528957,14.24015202
4985,EMEA-2021-160696,9/6/2021,20210906,Andrea Reid,South Africa,Johannesburg,EMEA,MEA,HSBC Holdings,1070,Finance,Strategic,Storage,26061ZAM64,7.24,5,0.2,1.1765,IT,Expense,0.294628827,1.21521335
4986,EMEA-2020-125171,9/3/2020,20200903,Owen Hill,United Kingdom,London,EMEA,UKIR,Walgreens,1095,Retail,SMB,FinanceHub,R8YBV3CFEG,14.4,5,0,7.056,IT,Expense,0.586002086,2.416998929
4987,EMEA-2022-149279,4/25/2022,20220425,Stephanie Kelly,Russia,St Petersburg,EMEA,EU-EAST,State Farm Insurance Cos.,1082,Finance,Enterprise,Support,ZG4ZTNQCY4,15.552,3,0.2,5.4432,IT,Expense,0.632882253,2.610358843
4988,EMEA-2022-149279,4/25/2022,20220425,Stephanie Kelly,Russia,St Petersburg,EMEA,EU-EAST,State Farm Insurance Cos.,1082,Finance,Enterprise,FinanceHub,SCA57LRN7F,1325.76,6,0.2,149.148,IT,Revenue,53.95125872,222.5250347
4989,EMEA-2022-149279,4/25/2022,20220425,Stephanie Kelly,Russia,St Petersburg,EMEA,EU-EAST,State Farm Insurance Cos.,1082,Finance,Enterprise,ContactMatcher,VEY3T3K1XV,3.108,2,0.7,-2.1756,Marketing,Expense,0.126478784,0.521668935
4990,AMER-2023-107321,9/1/2023,20230901,Donna Bailey,United States,Los Angeles,AMER,NAMER,Exxon Mobil,1034,Energy,Enterprise,ContactMatcher,2G4T44UNXZ,6.672,3,0.2,2.1684,IT,Expense,0.2715143,1.11987617
4991,AMER-2023-107321,9/1/2023,20230901,Donna Bailey,United States,Los Angeles,AMER,NAMER,Exxon Mobil,1034,Energy,Enterprise,Site Analytics,9VH9IE76XO,689.408,4,0.2,77.5584,IT,Revenue,28.05517543,115.7151665
4992,APJ-2023-122714,12/8/2023,20231208,Ruth Vaughan,Australia,Sydney,APJ,ANZ,Ford Motor,1009,Manufacturing,Strategic,ContactMatcher,WWN9Y458G2,1889.99,5,0.8,-2929.4845,Marketing,Revenue,76.91236685,317.2294309
4993,EMEA-2021-153038,12/18/2021,20211218,Blake Reid,South Africa,Cape Town,EMEA,MEA,BNP Paribas,1065,Finance,Strategic,SaaS Connector Pack - Gold,EJBQ0IDWJP,55.936,8,0.2,18.8784,IT,Expense,2.276292548,9.388698062
4994,EMEA-2021-153038,12/18/2021,20211218,Blake Reid,South Africa,Cape Town,EMEA,MEA,BNP Paribas,1065,Finance,Strategic,FinanceHub,4Q9XQ4GRUN,18.432,8,0.2,5.9904,IT,Expense,0.75008267,3.093758629
4995,EMEA-2021-153038,12/18/2021,20211218,Blake Reid,South Africa,Cape Town,EMEA,MEA,BNP Paribas,1065,Finance,Strategic,SaaS Connector Pack,CL2RBB6LWP,20.32,5,0.2,3.556,IT,Expense,0.826914055,3.410654044
4996,EMEA-2020-132227,11/4/2020,20201104,Claire Henderson,United Kingdom,London,EMEA,UKIR,State Farm Insurance Cos.,1082,Finance,Enterprise,ContactMatcher,H5PIKUFZPL,52.064,4,0.2,18.8732,IT,Expense,2.118723098,8.738793905
4997,EMEA-2023-155824,3/11/2023,20230311,Jack Ince,Sweden,Stockholm,EMEA,NOR,Sprint Nextel,1081,Communications,Strategic,OneView,0SGW4BDR8R,48.784,1,0.2,3.6588,IT,Expense,1.985244845,8.18825526
4998,EMEA-2023-155824,3/11/2023,20230311,Jack Ince,Sweden,Stockholm,EMEA,NOR,Sprint Nextel,1081,Communications,Strategic,ContactMatcher,XRD4IFS938,13.092,4,0.7,-10.0372,Marketing,Expense,0.532773563,2.19745486
4999,AMER-2022-129238,1/31/2022,20220131,Angela Churchill,United States,New York City,AMER,NAMER,Valero Energy,1093,Energy,Enterprise,Site Analytics,RNK95HN0V4,109.592,1,0.2,8.2194,IT,Expense,4.459801432,18.39470463
5000,AMER-2022-129238,1/31/2022,20220131,Angela Churchill,United States,New York City,AMER,NAMER,Valero Energy,1093,Energy,Enterprise,Support,MQY56S68U6,56.7,5,0,27.783,IT,Expense,2.307383214,9.516933282
5001,AMER-2023-159688,5/8/2023,20230508,Anna Bower,United States,New York City,AMER,NAMER,Airbus,1030,Manufacturing,Enterprise,Data Smasher,7LSKEB12G6,79.99,1,0,28.7964,IT,Expense,3.255160199,13.42609336
5002,EMEA-2022-136126,5/25/2022,20220525,Kevin Rampling,Spain,Granada,EMEA,EU-WEST,Philip Morris International,1075,Consumer Products,Enterprise,Support,CEHA4HIQT5,69.5,5,0,20.155,IT,Expense,2.828273957,11.66537677
5003,EMEA-2022-136126,5/25/2022,20220525,Kevin Rampling,Spain,Granada,EMEA,EU-WEST,Philip Morris International,1075,Consumer Products,Enterprise,Support,YJI89NCCNI,191.6,4,0,91.968,IT,Expense,7.797083312,32.15951353
5004,AMER-2022-155033,10/8/2022,20221008,Samantha Walker,United States,New York City,AMER,NAMER,BNP Paribas,1065,Finance,SMB,Support,E6763IG4JR,10.56,2,0,5.0688,IT,Expense,0.429734863,1.772465881
5005,EMEA-2020-156006,4/30/2020,20200430,Ava Oliver,Ukraine,Kyiv,EMEA,EU-EAST,Sysco,1084,Consumer Products,SMB,Data Smasher,VWWENTQVHA,47.79,3,0,16.2486,IT,Expense,1.944794423,8.021415195
5006,APJ-2021-158659,11/10/2021,20211110,Kevin Mitchell,India,Hyderabad,APJ,IND,Fannie Mae,1035,Finance,Strategic,Marketing Suite - Gold,UCI0P7Y545,714.3,5,0,207.147,IT,Revenue,29.06814514,119.8932177
5007,EMEA-2021-169796,11/9/2021,20211109,Sally Nolan,United Kingdom,London,EMEA,UKIR,Lukoil,1044,Energy,Enterprise,Big Ol Database,CYSSB28L2J,2321.9,2,0,1114.512,IT,Revenue,94.48876692,389.7242926
5008,EMEA-2021-169796,11/9/2021,20211109,Sally Nolan,United Kingdom,London,EMEA,UKIR,Lukoil,1044,Energy,Enterprise,Marketing Suite - Gold,8WBIK5E6VK,17.94,3,0,3.0498,IT,Expense,0.730060932,3.011177832
5009,EMEA-2021-102876,9/7/2021,20210907,Gavin Nash,France,Paris,EMEA,EU-WEST,Oracle,1072,Tech,Strategic,ContactMatcher,9F372VVGIP,9.522,1,0.7,-6.9828,Marketing,Expense,0.387493879,1.598240542
5010,EMEA-2021-102876,9/7/2021,20210907,Gavin Nash,France,Paris,EMEA,EU-WEST,Oracle,1072,Tech,Strategic,Site Analytics,MWUNLR4QNQ,791.964,6,0.4,-131.994,Marketing,Revenue,32.22864973,132.9288986
5011,EMEA-2021-102876,9/7/2021,20210907,Gavin Nash,France,Paris,EMEA,EU-WEST,Oracle,1072,Tech,Strategic,ContactMatcher,ZMDKFPORWE,4.923,3,0.7,-3.9384,Marketing,Expense,0.200339463,0.826311509
5012,AMER-2023-139647,5/12/2023,20230512,Olivia Graham,Chile,Santiago,AMER,LATAM,Phillips 66,1056,Energy,Strategic,Marketing Suite,TGVSRLD04J,209.979,7,0.7,-356.9643,Marketing,Expense,8.545009169,35.24437626
5013,AMER-2023-160465,7/22/2023,20230722,Jacob Paterson,Mexico,Tijuana,AMER,LATAM,Toyota Motor,1087,Manufacturing,Enterprise,ContactMatcher,W37FXQKPCQ,33.93,3,0.7,-22.62,Marketing,Expense,1.380767415,5.695053726
5014,AMER-2023-160465,7/22/2023,20230722,Jacob Paterson,Mexico,Tijuana,AMER,LATAM,Toyota Motor,1087,Manufacturing,Enterprise,Marketing Suite - Gold,WUAU9281SB,222.32,7,0.2,25.011,IT,Expense,9.047221096,37.31577791
5015,AMER-2023-160465,7/22/2023,20230722,Jacob Paterson,Mexico,Tijuana,AMER,LATAM,Toyota Motor,1087,Manufacturing,Enterprise,Site Analytics,RRJ9TVPKFR,210.564,6,0.4,-52.641,Marketing,Expense,8.568815504,35.34256684
5016,AMER-2020-153850,11/24/2020,20201124,Boris Walsh,Mexico,Cancun,AMER,LATAM,AmerisourceBergen,1007,Healthcare,SMB,SaaS Connector Pack,MJU1ZXH648,35.168,7,0.2,9.6712,IT,Expense,1.431147317,5.902848495
5017,AMER-2020-153850,11/24/2020,20201124,Boris Walsh,Mexico,Cancun,AMER,LATAM,AmerisourceBergen,1007,Healthcare,SMB,Site Analytics,1WM7K4W7HO,1502.376,4,0.4,-250.396,Marketing,Revenue,61.13857431,252.1695266
5018,AMER-2020-127558,11/15/2020,20201115,Kylie Lee,United States,New York City,AMER,NAMER,Engie,1062,Energy,SMB,SaaS Connector Pack,UZ42G0GAM7,10.11,3,0,3.2352,IT,Expense,0.411422298,1.696934665
5019,AMER-2020-127558,11/15/2020,20201115,Kylie Lee,United States,New York City,AMER,NAMER,Engie,1062,Energy,SMB,Data Smasher,SS2FC9NZB0,772.47,3,0,146.7693,IT,Revenue,31.4353494,129.6568863
5020,AMER-2020-127558,11/15/2020,20201115,Kylie Lee,United States,New York City,AMER,NAMER,Engie,1062,Energy,SMB,Support,4JFL74D43M,20.46,2,0,5.3196,IT,Expense,0.832611297,3.434152645
5021,EMEA-2023-136511,3/24/2023,20230324,Jonathan Clark,United Kingdom,London,EMEA,UKIR,Allstate,1003,Finance,Strategic,Support,BZDJJJ48FA,347.58,3,0,17.379,IT,Expense,14.14462535,58.34031165
5022,AMER-2022-133795,12/19/2022,20221219,Stewart Hart,United States,Seattle,AMER,NAMER,Nestle,1089,Consumer Products,SMB,Data Smasher,1EM3RG6QAU,72.64,2,0,21.792,IT,Expense,2.956054968,12.19241682
5023,AMER-2022-133795,12/19/2022,20221219,Stewart Hart,United States,Seattle,AMER,NAMER,Nestle,1089,Consumer Products,SMB,Data Smasher,P7UYB0364L,772.47,3,0,146.7693,IT,Revenue,31.4353494,129.6568863
5024,AMER-2022-133795,12/19/2022,20221219,Stewart Hart,United States,Seattle,AMER,NAMER,Nestle,1089,Consumer Products,SMB,SaaS Connector Pack,IM5EPQNWBE,39.92,4,0,11.1776,IT,Expense,1.624528005,6.700458142
5025,APJ-2023-130953,7/30/2023,20230730,Michael King,Singapore,Singapore,APJ,APAC,FedEx,1036,Transportation,SMB,ContactMatcher,1C4ZJ5YAUY,33.48,2,0,16.4052,IT,Expense,1.36245485,5.61952251
5026,APJ-2023-130953,7/30/2023,20230730,Michael King,Singapore,Singapore,APJ,APAC,FedEx,1036,Transportation,SMB,Site Analytics,FM1DFYHR85,461.97,3,0,133.9713,IT,Expense,18.79967942,77.54034689
5027,APJ-2023-130953,7/30/2023,20230730,Michael King,Singapore,Singapore,APJ,APAC,FedEx,1036,Transportation,SMB,OneView,CT3BPN9Z2U,137.62,2,0,60.5528,IT,Expense,5.600389381,23.09912449
5028,APJ-2023-130953,7/30/2023,20230730,Michael King,Singapore,Singapore,APJ,APAC,FedEx,1036,Transportation,SMB,FinanceHub,PTPXSIDF0A,302.67,3,0,72.6408,IT,Expense,12.31703135,50.80229624
5029,APJ-2020-151792,9/2/2020,20200902,Jennifer Bailey,Australia,Sydney,APJ,ANZ,Cisco Systems,1019,Tech,SMB,Data Smasher,6QULQ50JHD,239.976,3,0.2,53.9946,IT,Expense,9.765724764,40.27928715
5030,AMER-2023-139304,1/30/2023,20230130,Dominic Lawrence,United States,Los Angeles,AMER,NAMER,ConocoPhillips,1024,Energy,SMB,ChatBot Plugin,X14FBOD7E2,8.34,3,0,2.1684,IT,Expense,0.339392875,1.399845213
5031,AMER-2023-139304,1/30/2023,20230130,Dominic Lawrence,United States,Los Angeles,AMER,NAMER,ConocoPhillips,1024,Energy,SMB,Support,IJ4R2PW7U5,8.57,1,0,2.2282,IT,Expense,0.34875263,1.438450057
5032,AMER-2023-139304,1/30/2023,20230130,Dominic Lawrence,United States,Los Angeles,AMER,NAMER,ConocoPhillips,1024,Energy,SMB,ContactMatcher,3I8O5EX5HB,119.616,8,0.2,40.3704,IT,Expense,4.867723995,20.07720444
5033,AMER-2022-155166,12/27/2022,20221227,Chloe Underwood,Argentina,Buenos Aires,AMER,LATAM,American Express,1005,Finance,Strategic,FinanceHub,584T84MAO2,212.94,3,0,25.5528,IT,Expense,8.665505848,35.74137166
5034,AMER-2022-155166,12/27/2022,20221227,Chloe Underwood,Argentina,Buenos Aires,AMER,LATAM,American Express,1005,Finance,Strategic,OneView,I1FLO60MG6,26.49,1,0,7.4172,IT,Expense,1.077999671,4.446270946
5035,EMEA-2021-103954,8/9/2021,20210809,Boris Baker,Italy,Milan,EMEA,EU,Phillips 66,1056,Energy,Enterprise,Marketing Suite,UJI57QCB95,687.4,5,0,48.118,IT,Revenue,27.97346069,115.3781294
5036,AMER-2020-169803,4/6/2020,20200406,Emma Stewart,Canada,Toronto,AMER,NAMER,Marathon Petroleum,1061,Energy,Strategic,ContactMatcher,JVXZK88I1J,653.55,3,0,111.1035,IT,Revenue,26.59594884,109.6965035
5037,AMER-2020-169803,4/6/2020,20200406,Emma Stewart,Canada,Toronto,AMER,NAMER,Marathon Petroleum,1061,Energy,Strategic,Data Smasher,XBOEQ4X3LM,33.9,2,0,2.034,IT,Expense,1.379546578,5.690018312
5038,APJ-2023-141719,11/18/2023,20231118,Benjamin Fisher,Australia,Wollongong,APJ,ANZ,Chevron,1017,Energy,SMB,Data Smasher,J7K3ZY3A9S,239.96,5,0.2,83.986,IT,Expense,9.765073651,40.2766016
5039,APJ-2021-136469,7/11/2021,20210711,Olivia Graham,Philippines,Manila,APJ,APAC,Phillips 66,1056,Energy,Strategic,ContactMatcher,8YWPBB038I,199.836,4,0.3,-37.1124,Marketing,Expense,8.132243949,33.54190264
5040,APJ-2021-136469,7/11/2021,20210711,Olivia Graham,Philippines,Manila,APJ,APAC,Phillips 66,1056,Energy,Strategic,Site Analytics,3TH0ZYJYUM,716,2,0,193.32,IT,Revenue,29.13732595,120.1785579
5041,APJ-2021-136469,7/11/2021,20210711,Olivia Graham,Philippines,Manila,APJ,APAC,Phillips 66,1056,Energy,Strategic,ContactMatcher,2YWID4OIOC,221.06,7,0,103.8982,IT,Expense,8.995945913,37.1042905
5042,AMER-2022-158694,11/11/2022,20221111,Emma Greene,United States,New York City,AMER,NAMER,FedEx,1036,Transportation,SMB,Support,1WLRN55L24,67.71,3,0,32.5008,IT,Expense,2.755430642,11.36493038
5043,AMER-2022-158694,11/11/2022,20221111,Emma Greene,United States,New York City,AMER,NAMER,FedEx,1036,Transportation,SMB,OneView,BJ6KCHO2NO,129.92,4,0,38.976,IT,Expense,5.287041043,21.80670145
5044,AMER-2022-158694,11/11/2022,20221111,Emma Greene,United States,New York City,AMER,NAMER,FedEx,1036,Transportation,SMB,SaaS Connector Pack,XNWED3Z6EM,467.46,9,0,191.6586,IT,Expense,19.02309272,78.46182773
5045,AMER-2022-158694,11/11/2022,20221111,Emma Greene,United States,New York City,AMER,NAMER,FedEx,1036,Transportation,SMB,Support,C5S6T8Y5H2,61.4,5,0,28.858,IT,Expense,2.498647784,10.30581488
5046,AMER-2022-158694,11/11/2022,20221111,Emma Greene,United States,New York City,AMER,NAMER,FedEx,1036,Transportation,SMB,Marketing Suite - Gold,NWDR1G1XFR,720.76,4,0,187.3976,IT,Revenue,29.33103219,120.9775103
5047,AMER-2022-158694,11/11/2022,20221111,Emma Greene,United States,New York City,AMER,NAMER,FedEx,1036,Transportation,SMB,ContactMatcher,8RM1BIAS2D,5.184,3,0.2,1.8144,IT,Expense,0.210960751,0.870119614
5048,AMER-2022-158694,11/11/2022,20221111,Emma Greene,United States,New York City,AMER,NAMER,FedEx,1036,Transportation,SMB,ChatBot Plugin,PYHKUE9SZ4,14.7,5,0,3.969,IT,Expense,0.598210463,2.467353073
